1.425164701408831434e+03
1.193260389487074917e+03
1.169230451865871601e+03
2.267919255615428028e+03
2.164088181838303171e+03
2.065216812573087282e+03
8.082186231872350390e+01
8.559555393461531025e+01
2.364748864243296339e+03
4.988997871446172212e+02
1.007116651254776230e+01
3.247626593071626822e+00
1.389820217793297275e+02
1.265342140655647114e+02
3.585895081299361919e+01
5.492816756809461687e+00
1.245638396591461969e+02
1.360325352039541826e+02
1.598753036877567695e+02
6.792947049489244549e+00
2.422163421468039246e+02
8.098248278224852470e+01
8.481691658656187371e+01
3.877023919469290547e+01
2.543416561402309526e+02
6.366814477107052284e+01
8.311468966371791112e+01
3.234388476600443596e+00
1.661408171052190994e+02
1.337688353819883105e+02
2.412793731101866257e+01
5.367252362067163318e+01
1.965135582846137083e+02
1.122574699891859140e+01
1.115085392521017113e-02
6.102235728293741168e+00
1.086886764108296211e+00
9.394428893069644460e+01
3.390459881001487474e+01
