4.786394592486651050e+02
4.863407379713748355e+02
1.464134629873588437e+03
1.569894401910331257e-07
3.576397712546106959e+03
1.353295242242565109e+03
1.013051294020622777e+02
2.604965493630078538e-02
2.935403221414023847e+03
5.887777934631784547e+02
4.104735728343834822e+00
1.612268535629933330e+00
9.107213716553221161e+01
2.067147414668584133e+02
3.349262641283648080e-08
3.293022270996137735e+01
7.467780490762681893e+02
2.369158043170237136e+02
2.185222012940365630e+02
3.688757922211883056e+01
1.315301656959605680e+03
9.353301577666988464e+01
4.605792901326806259e+02
2.540536176316224726e+01
2.617498609462626860e+02
2.101379389039858552e+02
2.235739752882996925e+02
2.379197801133054568e+01
2.928509966677230523e+02
2.431139350953563735e+03
3.385621984659276222e+02
1.443761568283517249e+02
3.835776176402914217e+01
9.095633972958794089e-09
1.919581230566308472e+00
2.326189567220852794e+01
6.695228890092399521e-01
8.774492564448544114e-08
2.853122788028281500e-05
